Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1128299,1/13/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35,500,175000,70000,0.4,In-store
Sports Direct,1128299,1/13/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35,300,105000,42000,0.4,In-store
Sports Direct,1128299,1/13/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,25,300,75000,26250,0.35,In-store
Sports Direct,1128299,1/13/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,30,150,45000,15750,0.35,In-store
Sports Direct,1128299,1/13/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,45,200,90000,27000,0.3,In-store
Sports Direct,1128299,2/13/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30,125,37500,13125,0.35,In-store
Sports Direct,1128299,2/13/2021,Midwest,Indiana,Indianapolis,Men's Apparel,45,200,90000,27000,0.3,In-store
Sports Direct,1128299,2/13/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,50,400,200000,80000,0.4,In-store
Sports Direct,1128299,2/13/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,50,350,175000,61250,0.35,In-store
Sports Direct,1128299,3/12/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,50,300,150000,52500,0.35,In-store
Sports Direct,1128299,3/12/2021,Midwest,Indiana,Indianapolis,Men's Apparel,60,300,180000,54000,0.3,In-store
Sports Direct,1128299,3/12/2021,Midwest,Indiana,Indianapolis,Women's Apparel,65,400,260000,104000,0.4,In-store
Sports Direct,1128299,3/12/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,500,175000,70000,0.4,In-store
Sports Direct,1128299,3/12/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,300,105000,42000,0.4,In-store
Sports Direct,1128299,3/12/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,175,61250,24500,0.4,In-store
Sports Direct,1128299,4/13/2021,Northeast,West Virginia,Charleston,Men's Apparel,50,250,125000,50000,0.4,In-store
Sports Direct,1128299,4/13/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,275,96250,38500,0.4,In-store
Sports Direct,1128299,4/13/2021,Northeast,West Virginia,Charleston,Men's Apparel,45,275,123750,49500,0.4,In-store
Sports Direct,1128299,4/13/2021,Northeast,West Virginia,Charleston,Women's Apparel,65,425,276250,110500,0.4,In-store
Sports Direct,1128299,4/13/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,60,650,390000,156000,0.4,In-store
Sports Direct,1128299,4/13/2021,Northeast,West Virginia,Charleston,Women's Apparel,65,475,308750,123500,0.4,In-store
Sports Direct,1128299,5/14/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,50,525,262500,105000,0.4,In-store
Sports Direct,1128299,5/14/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,45,300,135000,54000,0.4,In-store
Sports Direct,1128299,6/13/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,55,400,220000,88000,0.4,In-store
Sports Direct,1128299,6/13/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,55,350,192500,77000,0.4,In-store
Sports Direct,1128299,6/13/2021,Northeast,West Virginia,Charleston,Men's Apparel,65,350,227500,91000,0.4,In-store
Sports Direct,1128299,6/13/2021,Northeast,West Virginia,Charleston,Women's Apparel,70,450,315000,126000,0.4,In-store
Sports Direct,1128299,7/12/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,35,425,148750,59500,0.4,In-store
Sports Direct,1128299,7/12/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35,225,78750,27562.5,0.35,In-store
Sports Direct,1128299,7/12/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30,50,15000,5250,0.35,In-store
Sports Direct,1128299,7/12/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,50,525,262500,105000,0.4,In-store
Sports Direct,1128299,7/12/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45,275,123750,43312.5,0.35,In-store
Sports Direct,1128299,7/12/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,40,200,80000,28000,0.35,In-store
Sports Direct,1128299,8/13/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40,150,60000,21000,0.35,In-store
Sports Direct,1128299,8/13/2021,Northeast,Maryland,Baltimore,Men's Apparel,50,175,87500,26250,0.3,In-store
Sports Direct,1128299,8/13/2021,Northeast,Maryland,Baltimore,Women's Apparel,55,350,192500,57750,0.3,In-store
Sports Direct,1128299,8/13/2021,Northeast,Maryland,Baltimore,Women's Apparel,65,225,146250,43875,0.3,In-store
Sports Direct,1128299,8/13/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,60,450,270000,108000,0.4,In-store
Sports Direct,1128299,8/13/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,50,250,125000,43750,0.35,In-store
Sports Direct,1128299,9/14/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,50,225,112500,39375,0.35,In-store
Sports Direct,1128299,9/14/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,50,175,87500,30625,0.35,In-store
Sports Direct,1128299,9/14/2021,Northeast,Maryland,Baltimore,Men's Apparel,60,175,105000,31500,0.3,In-store
Sports Direct,1128299,9/14/2021,Northeast,Maryland,Baltimore,Women's Apparel,65,275,178750,53625,0.3,In-store
Sports Direct,1128299,9/14/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,40,525,210000,73500,0.35,In-store
Sports Direct,1128299,9/14/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,40,325,130000,45500,0.35,In-store
Foot Locker,1185732,1/9/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,30,325,97500,39000,0.4,In-store
Foot Locker,1185732,1/9/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,35,175,61250,24500,0.4,In-store
Foot Locker,1185732,1/9/2021,Northeast,Maryland,Baltimore,Men's Apparel,50,225,112500,33750,0.3,In-store
Foot Locker,1185732,1/9/2021,Northeast,Maryland,Baltimore,Women's Apparel,40,325,130000,52000,0.4,In-store
Foot Locker,1185732,1/9/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,40,575,230000,80500,0.35,In-store
Foot Locker,1185732,1/9/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,40,225,90000,31500,0.35,In-store
Foot Locker,1185732,2/7/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,30,275,82500,33000,0.4,In-store
Foot Locker,1185732,2/7/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,35,150,52500,21000,0.4,In-store
Foot Locker,1185732,2/7/2021,Northeast,Delaware,Wilmington,Men's Apparel,50,225,112500,33750,0.3,In-store
Foot Locker,1185732,6/7/2021,Northeast,Delaware,Wilmington,Women's Apparel,40,325,130000,52000,0.4,In-store
Foot Locker,1185732,6/7/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,40,545,218000,76300,0.35,In-store
Foot Locker,1185732,7/5/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,40,250,100000,35000,0.35,In-store
Foot Locker,1185732,7/5/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,30,275,82500,33000,0.4,In-store
Foot Locker,1185732,7/5/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,35,125,43750,17500,0.4,In-store
Foot Locker,1185732,7/5/2021,Northeast,Delaware,Wilmington,Men's Apparel,50,175,87500,26250,0.3,In-store
Foot Locker,1185732,7/5/2021,Northeast,Delaware,Wilmington,Women's Apparel,40,275,110000,44000,0.4,In-store
Foot Locker,1185732,11/6/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,40,525,210000,73500,0.35,In-store
Foot Locker,1185732,11/6/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,40,225,90000,31500,0.35,In-store
Foot Locker,1185732,11/6/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,30,225,67500,27000,0.4,In-store
Foot Locker,1185732,11/6/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,35,150,52500,21000,0.4,In-store
Foot Locker,1185732,12/5/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,30,100,30000,12000,0.4,In-store
Foot Locker,1185732,12/5/2021,Northeast,New Jersey,Newark,Men's Apparel,45,175,78750,23625,0.3,In-store
Sports Direct,1185732,12/5/2021,Northeast,New Jersey,Newark,Women's Apparel,35,275,96250,38500,0.4,In-store
Sports Direct,1185732,12/5/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,40,250,100000,40000,0.4,In-store
Sports Direct,1185732,12/5/2021,Northeast,New Jersey,Newark,Men's Apparel,50,250,125000,37500,0.3,In-store
Sports Direct,1185732,12/5/2021,Northeast,New Jersey,Newark,Women's Apparel,55,400,220000,88000,0.4,In-store
Sports Direct,1185732,1/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,50,625,312500,109375,0.35,In-store
Sports Direct,1185732,1/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,45,375,168750,59062.5,0.35,In-store
Sports Direct,1185732,1/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,40,300,120000,48000,0.4,In-store
Sports Direct,1185732,2/4/2021,Northeast,New Jersey,Newark,Women's Apparel,65,375,243750,97500,0.4,In-store
Sports Direct,1185732,2/4/2021,Northeast,New Jersey,Newark,Men's Street Footwear,40,500,200000,80000,0.4,In-store
Sports Direct,1185732,2/4/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,40,300,120000,48000,0.4,In-store
Sports Direct,1185732,3/2/2021,Northeast,New Jersey,Newark,Women's Street Footwear,30,300,90000,27000,0.3,In-store
Amazon,1185732,1/13/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,35,150,52500,15750,0.3,In-store
Amazon,1185732,1/13/2021,Northeast,New Jersey,Newark,Men's Apparel,50,200,100000,30000,0.3,In-store
Amazon,1185732,1/13/2021,Northeast,New Jersey,Newark,Women's Apparel,40,300,120000,42000,0.35,In-store
Amazon,1185732,1/13/2021,Northeast,New Jersey,Newark,Men's Street Footwear,40,550,220000,88000,0.4,In-store
Amazon,1185732,1/13/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,40,200,80000,32000,0.4,In-store
Amazon,1185732,2/11/2021,Northeast,New Jersey,Newark,Women's Street Footwear,30,250,75000,22500,0.3,In-store
Amazon,1185732,2/11/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,35,125,43750,13125,0.3,In-store
Amazon,1185732,2/11/2021,Northeast,Connecticut,Hartford,Men's Apparel,50,200,100000,30000,0.3,In-store
Amazon,1185732,2/11/2021,Northeast,Connecticut,Hartford,Women's Apparel,40,300,120000,42000,0.35,In-store
Amazon,1185732,2/11/2021,Northeast,Connecticut,Hartford,Men's Apparel,55,250,137500,41250,0.3,In-store
Amazon,1185732,2/11/2021,Northeast,Connecticut,Hartford,Women's Apparel,60,375,225000,78750,0.35,In-store
Amazon,1185732,3/9/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,55,625,343750,137500,0.4,In-store
Amazon,1185732,3/9/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50,375,187500,75000,0.4,In-store
Amazon,1185732,3/9/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,45,300,135000,40500,0.3,In-store
Amazon,1185732,8/10/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45,275,123750,37125,0.3,In-store
Amazon,1185732,8/10/2021,Northeast,Connecticut,Hartford,Men's Apparel,55,275,151250,45375,0.3,In-store
Amazon,1185732,9/9/2021,Northeast,Connecticut,Hartford,Women's Apparel,60,425,255000,89250,0.35,In-store
Amazon,1185732,9/9/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,55,650,357500,143000,0.4,In-store
Amazon,1185732,9/9/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50,400,200000,80000,0.4,In-store
Amazon,1185732,9/9/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,45,325,146250,43875,0.3,In-store
Amazon,1185732,9/9/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,25,225,56250,22500,0.4,In-store
Amazon,1185732,9/9/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,30,75,22500,9000,0.4,In-store
Amazon,1185732,10/11/2021,Northeast,Connecticut,Hartford,Men's Apparel,45,125,56250,16875,0.3,In-store
Amazon,1185732,10/11/2021,Northeast,Connecticut,Hartford,Women's Apparel,35,225,78750,31500,0.4,In-store
Amazon,1185732,10/11/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,35,475,166250,58187.5,0.35,In-store
Amazon,1185732,10/11/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,35,125,43750,15312.5,0.35,In-store
Amazon,1185732,10/11/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,25,175,43750,17500,0.4,In-store
Amazon,1185732,10/11/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,50,15000,6000,0.4,In-store
Amazon,1185732,11/10/2021,Northeast,Rhode Island,Providence,Men's Apparel,45,125,56250,16875,0.3,In-store
Amazon,1185732,11/10/2021,Northeast,Rhode Island,Providence,Men's Apparel,50,200,100000,30000,0.3,In-store
Amazon,1185732,11/10/2021,Northeast,Rhode Island,Providence,Women's Apparel,55,350,192500,77000,0.4,In-store
Amazon,1185732,11/10/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,50,575,287500,100625,0.35,In-store
Amazon,1185732,11/10/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,40,500,200000,60000,0.3,In-store
Amazon,1185732,11/10/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40,150,60000,18000,0.3,In-store
Amazon,1185732,12/9/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,30,200,60000,15000,0.25,In-store
Amazon,1185732,12/9/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35,250,87500,21875,0.25,In-store
West Gear,1185732,12/9/2021,Northeast,Massachusetts,Boston,Men's Apparel,50,150,75000,18750,0.25,In-store
West Gear,1185732,12/9/2021,Northeast,Massachusetts,Boston,Women's Apparel,40,250,100000,30000,0.3,In-store
West Gear,1185732,12/9/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50,350,175000,52500,0.3,In-store
West Gear,1185732,12/9/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,45,275,123750,30937.5,0.25,In-store
Amazon,1185732,1/22/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,225,101250,25312.5,0.25,In-store
Amazon,1185732,1/22/2021,Northeast,Massachusetts,Boston,Men's Apparel,55,250,137500,34375,0.25,In-store
Amazon,1185732,1/22/2021,Northeast,Massachusetts,Boston,Women's Apparel,60,425,255000,76500,0.3,In-store
Amazon,1185732,1/22/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,55,295,162250,40562.5,0.25,In-store
Amazon,1185732,1/22/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,275,151250,37812.5,0.25,In-store
Amazon,1185732,1/22/2021,Northeast,Massachusetts,Boston,Men's Apparel,65,250,162500,40625,0.25,In-store
Amazon,1185732,2/22/2021,Northeast,Massachusetts,Boston,Women's Apparel,70,350,245000,73500,0.3,In-store
Amazon,1185732,2/22/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,65,575,373750,112125,0.3,In-store
Amazon,1185732,2/22/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55,375,206250,61875,0.3,In-store
Amazon,1185732,2/22/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,55,350,192500,48125,0.25,In-store
Amazon,1185732,3/21/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,150,60000,21000,0.35,In-store
Amazon,1185732,8/22/2021,Northeast,Vermont,Burlington,Women's Apparel,65,400,260000,104000,0.4,In-store
Amazon,1185732,8/22/2021,Northeast,Vermont,Burlington,Men's Street Footwear,60,525,315000,141750,0.45,In-store
Amazon,1185732,8/22/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,325,178750,80437.5,0.45,In-store
Amazon,1185732,8/22/2021,Northeast,Vermont,Burlington,Women's Street Footwear,50,225,112500,39375,0.35,In-store
Amazon,1185732,8/22/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,200,100000,35000,0.35,In-store
Amazon,1185732,8/22/2021,Northeast,Vermont,Burlington,Men's Apparel,60,200,120000,42000,0.35,In-store
Amazon,1185732,9/23/2021,Northeast,Vermont,Burlington,Men's Street Footwear,50,600,300000,120000,0.4,In-store
Amazon,1185732,9/23/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,50,250,125000,50000,0.4,In-store
Foot Locker,1185732,1/20/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,200,90000,27000,0.3,In-store
Foot Locker,1185732,1/20/2021,Northeast,New Hampshire,Manchester,Men's Apparel,60,275,165000,49500,0.3,In-store
Foot Locker,1185732,1/20/2021,Northeast,New Hampshire,Manchester,Women's Apparel,50,375,187500,65625,0.35,In-store
Foot Locker,1185732,1/20/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,50,570,285000,114000,0.4,In-store
Foot Locker,1185732,1/20/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,450,270000,108000,0.4,Outlet
Foot Locker,1185732,2/18/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,375,206250,61875,0.3,Outlet
Foot Locker,1185732,2/18/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,45,300,135000,33750,0.25,Outlet
Foot Locker,1185732,2/18/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,50,150,75000,18750,0.25,Outlet
Foot Locker,1185732,2/18/2021,Northeast,New Hampshire,Manchester,Men's Apparel,65,200,130000,32500,0.25,Outlet
Foot Locker,1185732,2/18/2021,Northeast,New Hampshire,Manchester,Women's Apparel,55,300,165000,49500,0.3,Outlet
Foot Locker,1185732,2/18/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,55,575,316250,110687.5,0.35,Outlet
Foot Locker,1185732,3/16/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,55,225,123750,43312.5,0.35,Outlet
Foot Locker,1185732,3/16/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,45,275,123750,30937.5,0.25,Outlet
Walmart,1185732,8/17/2021,Northeast,New York,New York,Women's Apparel,49,238,11662,4314.94,0.37,Online
Walmart,1185732,8/17/2021,Northeast,New York,New York,Men's Street Footwear,54,317,17118,10955.52,0.64,Online
Walmart,1185732,8/17/2021,Northeast,New York,New York,Men's Athletic Footwear,50,259,12950,5180,0.4,Online
Walmart,1185732,9/16/2021,Northeast,New York,New York,Women's Street Footwear,46,261,12006,5642.82,0.47,Online
Walmart,1185732,9/16/2021,Northeast,New York,New York,Women's Athletic Footwear,46,230,10580,5078.4,0.48,Online
Sports Direct,1185732,12/16/2021,Northeast,New York,New York,Women's Athletic Footwear,47,252,11844,5448.24,0.46,Online
Sports Direct,1185732,12/16/2021,Northeast,New York,New York,Men's Apparel,58,252,14616,5846.4,0.4,Online
Sports Direct,1185732,12/16/2021,Northeast,New York,New York,Women's Apparel,59,280,16520,6608,0.4,Online
West Gear,1197831,12/19/2021,Northeast,New York,New York,Men's Apparel,64,236,15104,6343.68,0.42,Online
West Gear,1197831,12/19/2021,Northeast,New York,New York,Women's Apparel,68,290,19720,7493.6,0.38,Online
West Gear,1197831,12/19/2021,Northeast,New York,New York,Men's Street Footwear,60,299,17940,10764,0.6,Online
West Gear,1197831,12/19/2021,Northeast,New York,New York,Men's Athletic Footwear,53,273,14469,6221.67,0.43,Online
West Gear,1197831,12/19/2021,Northeast,New York,New York,Women's Street Footwear,52,258,13416,6439.68,0.48,Online
West Gear,1197831,1/23/2021,Northeast,New York,New York,Women's Athletic Footwear,50,252,12600,6174,0.49,Online
West Gear,1197831,1/23/2021,Northeast,New York,New York,Men's Apparel,64,254,16256,6827.52,0.42,Online
West Gear,1197831,1/23/2021,South,Texas,Houston,Men's Apparel,36,154,5544,2383.92,0.43,Online
West Gear,1197831,1/23/2021,South,Texas,Houston,Women's Apparel,34,203,6902,4417.28,0.64,Online
West Gear,1197831,1/23/2021,South,Texas,Houston,Men's Street Footwear,23,213,4899,2449.5,0.5,Online
West Gear,1197831,1/23/2021,South,Texas,Houston,Men's Athletic Footwear,33,255,8415,3786.75,0.45,Online
West Gear,1197831,2/21/2021,South,Texas,Houston,Women's Street Footwear,32,176,5632,2534.4,0.45,Online
West Gear,1197831,2/21/2021,South,Texas,Houston,Women's Athletic Footwear,34,175,5950,3570,0.6,Online
West Gear,1197831,2/21/2021,South,Texas,Houston,Men's Apparel,38,125,4750,2137.5,0.45,Online
West Gear,1197831,2/21/2021,South,Texas,Houston,Women's Apparel,34,196,6664,4198.32,0.63,Online
West Gear,1197831,2/21/2021,South,Texas,Houston,Men's Street Footwear,29,254,7366,3314.7,0.45,Online
